"id","language","text"
798,"es","?#MediAmbient @diba ofereix suport per a projectes d'estalvi energètic solidari: #Passaenergia #pobresaenergetica… https://t.co/FdiZc6gH49"
799,"es","?#MediAmbient @diba ofereix suport per a projectes d'estalvi energètic solidari: #Passaenergia #pobresaenergetica… https://t.co/FdiZc6gH49"
800,"es","?RT @AsLLibVallcarca: Avui #Vallcarca s'ha despertat amb això: ""Prou especulació Vallcarca per a les veïnes""
Construïm un barri popular!… "
801,"es","?RT @SEPC_nacional: [VAGA 9F. DES DELS INSTITUTS, TOMBEM LA LOMQE!]

L’àmbit lingüístic és un dels terrenys més evidents de la voluntat… "
802,"es","?RT @ArranFortPienc: Avui a ls 19.45 al @AP_ElRec tanquem les jornades d'okupació i demà comencen unes altres a @LaCinetika de St.Andreu… "
803,"es","?RT @ArranBarcelona: A alguns els detenen per corrupció, a altres ens detenen per exercir llibertat d'expressió. Els joves no tenim por!

ht…"
804,"es","?RT @ArranBarcelona: A alguns els detenen per corrupció, a altres ens detenen per exercir llibertat d'expressió. Els joves no tenim por!

ht…"
805,"es","?RT @EndavantHG: L'estat espanyol contra la democràcia https://t.co/VP4IU6PXLZ"
806,"es","?RT @CUPBarcelona: Avui corrupCiU planta una tremenda bufetada al procés d'independència, un procés que hauria de ser impecable. https://t.c…"
807,"es","?RT @Arran_jovent: Clarament, això és violència!Acció directa contra les retallades i la privatització dels serveis públics. Plantem-… "
808,"es","?RT @JMaPeiro: Fem Empresa amb @apaebiz en el seu III Congrés APAE 2017 @bcn_empreses @diba https://t.co/fuG262QHaO"
809,"es","?RT @JMaPeiro: Fem Empresa amb @apaebiz en el seu III Congrés APAE 2017 @bcn_empreses @diba https://t.co/fuG262QHaO"
810,"es","?@aitorivera perro ladrador...@Arran_jovent"
811,"es","?RT @diba: Pagaments de tributs, sol·licituds de feina, fes els tràmits a la nostra #seuelectrònica o a Can Serra #DibaOberta https://t.co/3…"
812,"es","?RT @diba: Pagaments de tributs, sol·licituds de feina, fes els tràmits a la nostra #seuelectrònica o a Can Serra #DibaOberta https://t.co/3…"
813,"es","?Hoy, al igual que hace un año... Muntairik EZ! :: https://t.co/xCWaNQGKSh"
814,"es","?RT @CGTBarcelona: Ara mateix, ja hem començat Conferència de delegades i afiliades ""En defensa d'allò que és públic"" a Barcelona… "
815,"es","?RT @CGTdipulleida: El jutge obre judici oral contra dos funcionaris de la Diputació per presumte assetjament laboral https://t.co/155mTa4Fz…"
816,"es","?Prou col·lapse a urgències! Fem fora la privada de la pública! 
Avui, a les 19 h, xerrada al Carmel.:… https://t.co/1VB04d3HCl"
817,"es","?RT @laccent: El govern espanyol amenaça de suspendre  competències autonòmiques per impedir un referèndum democràtic d'autodeter… "
818,"es","?RT @CanalTerrassa: Estrenem nova temporada del ""Famílies i Escola"". Dijous a les 23:30h a Canal Terrassa TV #Terrassa #educacio @diba @laxa…"
819,"es","?RT @CanalTerrassa: Estrenem nova temporada del ""Famílies i Escola"". Dijous a les 23:30h a Canal Terrassa TV #Terrassa #educacio @diba @laxa…"
820,"es","?RT @CUPHortaGuinard: Prou col·lapse a urgències! Fem fora la privada de la pública! 
Avui, a les 19 h, xerrada al Carmel.:… "
821,"es","?RT @topatu_eus: Galdakaoko Ernai eta Sant Andreuko Arranen arteko topaketa internazionalistak egingo dituzte asteburuan Bartzelonan… "
822,"es","?RT @FEDACMONISTROL: Ed. Infantil.....a punt de trobar els 7 ratolins al teatre Conservatori de Manresa #passióxeducar @diba https://t.co/cY…"
823,"es","?RT @FEDACMONISTROL: Ed. Infantil.....a punt de trobar els 7 ratolins al teatre Conservatori de Manresa #passióxeducar @diba https://t.co/cY…"
824,"es","?@AngelGuti1939 Podrás verter toda la mierda que quieras, pero todo el mundo está hablando de cómo apesta España.  @sevillanaroja"
825,"es","?@COS_Valles la @cos_bcn enviarem un escamot companys/es! ;)"
826,"es","?RT @Begonya: Allò a què dediquem temps escolar simbolitza pels joves allò que els adults creiem que és important. Elliot Eisner @diba @educ…"
827,"es","?RT @Begonya: Allò a què dediquem temps escolar simbolitza pels joves allò que els adults creiem que és important. Elliot Eisner @diba @educ…"
828,"es","?RT @XarxaSost: #MediAmbient @diba ofereix suport per a projectes d'estalvi energètic solidari: #Passaenergia #pobresaenergetica https://t.c…"
829,"es","?RT @XarxaSost: #MediAmbient @diba ofereix suport per a projectes d'estalvi energètic solidari: #Passaenergia #pobresaenergetica https://t.c…"
830,"es","?RT @Begonya: #lartensenya a tenir experiències que no podem tenir d’una altra font. Elliot Eisner @diba @educadiba"
831,"es","?RT @Begonya: #lartensenya a tenir experiències que no podem tenir d’una altra font. Elliot Eisner @diba @educadiba"
832,"es","?@CGTEnsenyament  @LaFrontissa1 @AccioSocialCGT  @AsLLibVallcarca  @15M2_0  @Luchamosporello  @iaioflautas_Trs… https://t.co/iGyaysv2r5"
833,"es","?La Diputació de Barcelona invertirà 1,5 milions per millorar 321 quilòmetres de camins del Vallès Oriental @diba
https://t.co/eouexUOKkq"
834,"es","?La Diputació de Barcelona invertirà 1,5 milions per millorar 321 quilòmetres de camins del Vallès Oriental @diba
https://t.co/eouexUOKkq"
835,"es","?RT @Begonya: #lartensenya que els límits del nostre llenguatge no són els límits del nostre pensament. Elliot Eisner @diba @educadiba"
836,"es","?RT @Begonya: #lartensenya que els límits del nostre llenguatge no són els límits del nostre pensament. Elliot Eisner @diba @educadiba"
837,"es","?RT @Cpt_Democracia: @AngelGuti1939 Podrás verter toda la mierda que quieras, pero todo el mundo está hablando de cómo apesta España.  @sev…"
838,"es","?RT @Begonya: ""L'Art ensenya a usar el propi judici en comptes de les regles"" Elliot Eisner #lartnsenya @diba @educadiba https://t.co/4G2dDh…"
839,"es","?RT @Begonya: ""L'Art ensenya a usar el propi judici en comptes de les regles"" Elliot Eisner #lartnsenya @diba @educadiba https://t.co/4G2dDh…"
840,"es","?RT @CUP9B: Dilluns a les 19:30 al @3VR_9Barris, xerrada-debat ""Pressupostos i referèndum"" amb l'@aramateix:… "
841,"es","?RT @moner80: Hay que mejorar la calidad ambiental de los barrios, verdificarlos, pero no a cualquier precio
 #GentrificaciónVerde
https://t…"
842,"es","?RT @Begonya: ""L'Art ensenya que els problemes poden tenir més d’una solució "" Elliot Eisner #lartnsenya @diba @educadiba https://t.co/7oeDz…"
843,"es","?RT @Begonya: ""L'Art ensenya que els problemes poden tenir més d’una solució "" Elliot Eisner #lartnsenya @diba @educadiba https://t.co/7oeDz…"
844,"es","?RT @Begonya: #lartensenya que cal saber tractar amb l'imprevist. Elliot Eisner @educadiba @diba"
845,"es","?RT @Begonya: #lartensenya que cal saber tractar amb l'imprevist. Elliot Eisner @educadiba @diba"
846,"es","?RT @CUPBarcelona: Avui corrupCiU planta una tremenda bufetada al procés d'independència, un procés que hauria de ser impecable. https://t.c…"
847,"es","?@diba d cuántos sonómetros y personal especializado para cuidados medioambientales disponen?
#Catalunya MUY RUIDOSA https://t.co/i54zOWYVyT"
848,"es","?@diba d cuántos sonómetros y personal especializado para cuidados medioambientales disponen?
#Catalunya MUY RUIDOSA https://t.co/i54zOWYVyT"
849,"es","?RT @Begonya: ""L'Art ensenya a usar el propi judici en comptes de les regles"" Elliot Eisner #lartnsenya @diba @educadiba https://t.co/4G2dDh…"
850,"es","?RT @Begonya: ""L'Art ensenya a usar el propi judici en comptes de les regles"" Elliot Eisner #lartnsenya @diba @educadiba https://t.co/4G2dDh…"
851,"es","?RT @Begonya: Allò a què dediquem temps escolar simbolitza pels joves allò que els adults creiem que és important. Elliot Eisner @diba @educ…"
852,"es","?RT @Begonya: Allò a què dediquem temps escolar simbolitza pels joves allò que els adults creiem que és important. Elliot Eisner @diba @educ…"
853,"es","?23/03, Jornada d'Innovació TIC en el sector del vi i el cava #JIT a #Vilafranca  @CCAltPenedes @diba @AjVilafranca… https://t.co/Cv0Upz6y1p"
854,"es","?23/03, Jornada d'Innovació TIC en el sector del vi i el cava #JIT a #Vilafranca  @CCAltPenedes @diba @AjVilafranca… https://t.co/Cv0Upz6y1p"
855,"es","?RT @PSC_Badalona: A #Badalona amb .@nuriaparlon i .@Alexpastorbdn diem prou als talls de llum! I prou als preus abusius des les elèctriques…"
856,"es","?RT @Mareaturquesa: @CGTEnsenyament  @LaFrontissa1 @AccioSocialCGT  @AsLLibVallcarca  @15M2_0  @Luchamosporello  @iaioflautas_Trs… "
857,"es","?RT @Begonya: #lartensenya que cal saber tractar amb l'imprevist. Elliot Eisner @educadiba @diba"
858,"es","?RT @Begonya: #lartensenya que cal saber tractar amb l'imprevist. Elliot Eisner @educadiba @diba"
859,"es","?RT @Begonya: ""L'Art ensenya que els problemes poden tenir més d’una solució "" Elliot Eisner #lartnsenya @diba @educadiba https://t.co/7oeDz…"
860,"es","?RT @Begonya: ""L'Art ensenya que els problemes poden tenir més d’una solució "" Elliot Eisner #lartnsenya @diba @educadiba https://t.co/7oeDz…"
861,"es","?RT @Begonya: Allò a què dediquem temps escolar simbolitza pels joves allò que els adults creiem que és important. Elliot Eisner @diba @educ…"
862,"es","?RT @Begonya: Allò a què dediquem temps escolar simbolitza pels joves allò que els adults creiem que és important. Elliot Eisner @diba @educ…"
863,"es","?RT @Begonya: Allò a què dediquem temps escolar simbolitza pels joves allò que els adults creiem que és important. Elliot Eisner @diba @educ…"
864,"es","?RT @Begonya: Allò a què dediquem temps escolar simbolitza pels joves allò que els adults creiem que és important. Elliot Eisner @diba @educ…"
865,"es","?RT @Begonya: ""L'Art ensenya a usar el propi judici en comptes de les regles"" Elliot Eisner #lartnsenya @diba @educadiba https://t.co/4G2dDh…"
866,"es","?RT @Begonya: ""L'Art ensenya a usar el propi judici en comptes de les regles"" Elliot Eisner #lartnsenya @diba @educadiba https://t.co/4G2dDh…"
867,"es","?RT @Begonya: #lartensenya a tenir experiències que no podem tenir d’una altra font. Elliot Eisner @diba @educadiba"
868,"es","?RT @Begonya: #lartensenya a tenir experiències que no podem tenir d’una altra font. Elliot Eisner @diba @educadiba"
869,"es","?RT @nuriaparlon: Una bona notícia! https://t.co/oxii4LzeMH"
870,"es","?RT @Mareaturquesa: @CGTEnsenyament  @LaFrontissa1 @AccioSocialCGT  @AsLLibVallcarca  @15M2_0  @Luchamosporello  @iaioflautas_Trs… "
871,"es","?RT @CUPBarcelona: Avui corrupCiU planta una tremenda bufetada al procés d'independència, un procés que hauria de ser impecable. https://t.c…"
872,"es","?Visita de l'Oficina Mòbil d'informació al consumidor @diba  el 16/02 a les 10:30h a l'Era d'En Guineu #santsadurni… https://t.co/M5RfYdhk56"
873,"es","?Visita de l'Oficina Mòbil d'informació al consumidor @diba  el 16/02 a les 10:30h a l'Era d'En Guineu #santsadurni… https://t.co/M5RfYdhk56"
874,"es","?RT @diba: La presidenta @mconesapages participa a la reunió del #PacteNacionalReferèndum al #Parlament https://t.co/SR6R7Xa1y0"
875,"es","?RT @diba: La presidenta @mconesapages participa a la reunió del #PacteNacionalReferèndum al #Parlament https://t.co/SR6R7Xa1y0"
876,"es","?RT @diba: La presidenta @mconesapages participa a la reunió del #PacteNacionalReferèndum al #Parlament https://t.co/SR6R7Xa1y0"
877,"es","?RT @mconesapages: S'aprova manifest per Referèndum. Demòcràcia i futur! #pactenacionalreferèndum https://t.co/npZbv68oZy"
878,"es","?Avui a #jornades #bonespràctiques @diba explicant projecte #bebeteca de l'EB #Arraona @sbdeducacio @Gedi_sccl https://t.co/1PfBT8cU2c"
879,"es","?Avui a #jornades #bonespràctiques @diba explicant projecte #bebeteca de l'EB #Arraona @sbdeducacio @Gedi_sccl https://t.co/1PfBT8cU2c"
880,"es","?RT @Soniapex: Avui a #jornades #bonespràctiques @diba explicant projecte #bebeteca de l'EB #Arraona @sbdeducacio @Gedi_sccl https://t.co/1P…"
881,"es","?RT @Soniapex: Avui a #jornades #bonespràctiques @diba explicant projecte #bebeteca de l'EB #Arraona @sbdeducacio @Gedi_sccl https://t.co/1P…"
882,"es","?RT @diba: Inaugurem l'exposició ""Consum, com som?"" a #LesFranquesesDelVallès per difondre els drets de les persones consumidores #ConsumDib…"
883,"es","?RT @diba: Inaugurem l'exposició ""Consum, com som?"" a #LesFranquesesDelVallès per difondre els drets de les persones consumidores #ConsumDib…"
884,"es","?RT @diba: Inaugurem l'exposició ""Consum, com som?"" a #LesFranquesesDelVallès per difondre els drets de les persones consumidores #ConsumDib…"
885,"es","?RT @diba: Inaugurem l'exposició ""Consum, com som?"" a #LesFranquesesDelVallès per difondre els drets de les persones consumidores #ConsumDib…"
886,"es","?RT @diba: Inaugurem l'exposició ""Consum, com som?"" a #LesFranquesesDelVallès per difondre els drets de les persones consumidores #ConsumDib…"
887,"es","?RT @diba: Inaugurem l'exposició ""Consum, com som?"" a #LesFranquesesDelVallès per difondre els drets de les persones consumidores #ConsumDib…"
888,"es","?RT @LaHaineInfo: 16 años siendo un altavoz de los movimientos sociales ¡Larga vida a https://t.co/y3AF8vBUFH! #LH16NoNosCallareis… "
889,"es","?RT @AccLlibSants: Si no tienes mucho que hacer el saturday night, nosotras te proponemos planazo! https://t.co/pTRUxSAbfi"
890,"es","?RT @ArranBarcelona: A alguns els detenen per corrupció, a altres ens detenen per exercir llibertat d'expressió. Els joves no tenim por!

ht…"
891,"es","?RT @ArranBarcelona: Acció contra el @080bcnfashion i la pressió estètica! @Arran_jovent https://t.co/hcJjjvlJ4G"
892,"es","?RT @ArranBarcelona: Acció contra el @080bcnfashion i la pressió estètica! @Arran_jovent https://t.co/hcJjjvlJ4G"
893,"es","?RT @Arran_jovent: ?? Roda de premsa d'@ArranLleida sobre les 3 joves antifeixistes encausades per retirar plaques franquistes https://t.co/…"
894,"es","?@msanroma @jordiPuignero @andreufrancisco @xavforcadell Adrià Comella https://t.co/tIy0AgyMLA"
895,"es","?RT @ARRANGracia: [XERRADA]
 A càrrec de @la_precaria i @feministes_vdg 
Amb les experiències de lluita de:

@CosEmergia i @cuidadors… "
896,"es","?RT @lloretga: @viuelbosc @mconesapages @jorbarafael @gumparse @Dionis7vetes https://t.co/EtKWnjajcF"
897,"es","?RT @lloretga: @viuelbosc @mconesapages @jorbarafael @gumparse @Dionis7vetes https://t.co/EtKWnjajcF"
898,"es","?RT @diba: Aquí tens mapes de la demarcació de Barcelona preparats per imprimir a diferents escales @IDEBarcelona https://t.co/eQAEuGFmKa ht…"
899,"es","?RT @diba: Aquí tens mapes de la demarcació de Barcelona preparats per imprimir a diferents escales @IDEBarcelona https://t.co/eQAEuGFmKa ht…"
900,"es","?RT @Soniapex: Avui a #jornades #bonespràctiques @diba explicant projecte #bebeteca de l'EB #Arraona @sbdeducacio @Gedi_sccl https://t.co/1P…"
901,"es","?RT @Soniapex: Avui a #jornades #bonespràctiques @diba explicant projecte #bebeteca de l'EB #Arraona @sbdeducacio @Gedi_sccl https://t.co/1P…"
902,"es","?RT @MeriTomasa: @CEDEM aposta pel programa «Mentoring» @ajmanresa @autoocupacio @diba @naciomanresa @ybspain @youthbizint https://t.co/GNRO…"
903,"es","?RT @MeriTomasa: @CEDEM aposta pel programa «Mentoring» @ajmanresa @autoocupacio @diba @naciomanresa @ybspain @youthbizint https://t.co/GNRO…"
904,"es","?RT @laccent: El govern espanyol amenaça de suspendre  competències autonòmiques per impedir un referèndum democràtic d'autodeter… "
905,"es","?RT @nuriaparlon: Aprovem moció al Ple de #santacoloma contra els preus abusius de l'electricitat @lmontero62 @diegoarroyoime @jordi_mas htt…"
906,"es","?RT @Endavant_Bcn: Omplim la caixa de resistència d'#EmergiaEnLluita per assegurar l'èxit de la mobilització. https://t.co/rXYSDCa5mo"
907,"es","?Gent! Necessitem ajuda amb la difusió de la Kafeta Rockera de demà. Som una mica despistats. cc/ @AsLLibVallcarca… https://t.co/MllA5WiOvQ"
908,"es","?RT @Endavant_OSAN: Que algú li expliqui que qui ha ajudat a destapar més la corrupció han estat formacions independentistes com la CUP. htt…"
909,"es","?Green inequalities: An Inquiry into urban environmental gentrification - Entorn Urbà i Salut -Diputació de Barcelona https://t.co/psTh9gDwQo"
910,"es","?@ERCbcn @AlfredBosch @jordicoronas @montsebenedi @jpuigcorbe  Venga yaaa alfredo demagogia cero. Lleváis 5 años  con los ladrones embustero"
911,"es","?RT @LaHaineInfo: Nueva dinámica contra la represión: Errepresioari autodefentsa :: https://t.co/eoOHTpWq2g"
912,"es","?RT @Luis_Endera: El discurso de Pepe Viyuela al recoger su premio en los Max. Qué queréis que os diga, a mí sí me representa. https://t.co/…"
913,"es","?RT @capdepremsa: Una eina clau a Barcelona i que ara arribarà a més municipis  @diba https://t.co/S6XMudYopp"
914,"es","?RT @capdepremsa: Una eina clau a Barcelona i que ara arribarà a més municipis  @diba https://t.co/S6XMudYopp"
915,"es","?RT @CUPHortaGuinard: Prou col·lapse a urgències! Fem fora la privada de la pública! 
Avui, a les 19 h, xerrada al Carmel.:… "
916,"es","?RT @Begonya: ""L'Art ensenya que els problemes poden tenir més d’una solució "" Elliot Eisner #lartnsenya @diba @educadiba https://t.co/7oeDz…"
917,"es","?RT @Begonya: ""L'Art ensenya que els problemes poden tenir més d’una solució "" Elliot Eisner #lartnsenya @diba @educadiba https://t.co/7oeDz…"
918,"es","?Aquesta nit, #FamíliesiEscola a @laxarxatv L'educació fàcil. @CanalTerrassa @diba @FAPAESCATALUNYA… https://t.co/hOhgZdkwLJ"
919,"es","?Aquesta nit, #FamíliesiEscola a @laxarxatv L'educació fàcil. @CanalTerrassa @diba @FAPAESCATALUNYA… https://t.co/hOhgZdkwLJ"
920,"es","?RT @nuriaparlon: Una bona notícia! https://t.co/oxii4LzeMH"
921,"es","?RT @AsLLibVallcarca: Avui #Vallcarca s'ha despertat amb això: ""Prou especulació Vallcarca per a les veïnes""
Construïm un barri popular!… "
922,"es","?RT @PSC_Badalona: A #Badalona amb .@nuriaparlon i .@Alexpastorbdn diem prou als talls de llum! I prou als preus abusius des les elèctriques…"
923,"es","?RT @nuriaparlon: .@lamarea_com reflexiones sobre el auge del neofascismo https://t.co/g9ZhErUR0L"
924,"es","?@Marta_catalonia ...llegint @gallifantes ...que diu que el seu fill és cupaire ...=)..."
925,"es","?RT @nuriaparlon: Una bona notícia! https://t.co/oxii4LzeMH"
926,"es","?RT @nuriaparlon: Episodios nefastos como este nos recuerdan la necesidad de reforzar y preservar la democracia https://t.co/WkFuVBepDz"
927,"es","?RT @DiarideBadalona: .@mariadolorsa, @nuriaparlon i regidors de #Badalona i #Santacoloma contra talls de llum i preus energètics https://t.…"
928,"es","?RT @nuriaparlon: Més de 300 persones en beneficiaran de la formació 2017 @grameimpuls https://t.co/t85pb8Dkth #santacoloma @esteveserrano"
929,"es","?RT @nuriaparlon: .@Joan_Mercader fins avui alcalde de Malgrat acompanyat pels malgratencs i malgratenques! Endavant Joan i a guanyar per ma…"
930,"es","?1a Trobada Institucional de la nostra presidenta @martacanas amb la presidenta de la @diba @merceconesa per treball… https://t.co/iTZumjPbYg"
931,"es","?1a Trobada Institucional de la nostra presidenta @martacanas amb la presidenta de la @diba @merceconesa per treball… https://t.co/iTZumjPbYg"
932,"es","?RT @nuriaparlon: Episodios nefastos como este nos recuerdan la necesidad de reforzar y preservar la democracia https://t.co/WkFuVBepDz"
933,"es","?@nuriaparlon @elperiodico Mucha educación y profundizar en democracia. Se puede discutir politicamente sin odios ni amenazas. Diferencias .."
934,"es","?RT @AmputatsStJordi: 1a Trobada Institucional de la nostra presidenta @martacanas amb la presidenta de la @diba @merceconesa per treballar…"
935,"es","?RT @AmputatsStJordi: 1a Trobada Institucional de la nostra presidenta @martacanas amb la presidenta de la @diba @merceconesa per treballar…"
936,"es","?@AmputatsStJordi @martacanas Moltes gràcies per la menció, però el perfil de la nostra presidenta és @mconesapages :)"
937,"es","?@diba @martacanas @mconesapages Gracies per la rectificació, salutacions"
938,"es","?@diba @martacanas @mconesapages Gracies per la rectificació, salutacions"
939,"es","?@diba @martacanas @mconesapages Gracies per la rectificació, salutacions"
940,"es","?RT @AsLLibVallcarca: Avui #Vallcarca s'ha despertat amb això: ""Prou especulació Vallcarca per a les veïnes""
Construïm un barri popular!… "
941,"es","?@merceconesa @mconesapages Perdona a estat un error nostre!"
942,"es","?RT @Mareaturquesa: @CGTEnsenyament  @LaFrontissa1 @AccioSocialCGT  @AsLLibVallcarca  @15M2_0  @Luchamosporello  @iaioflautas_Trs… "
943,"es","?RT @ClaramunJavier: Última hora .
Descarrila la locomotora economica , 57.257  personas ingresadas en el paro."
944,"es","?RT @tortondo: Cuando tu sustituto en el curro no para de cagarla. https://t.co/cW9nSpF6JR"
945,"es","?RT @DolorsBoatella: https://t.co/4evZ8ui4SU"
946,"es","?RT @AsLLibVallcarca: Avui #Vallcarca s'ha despertat amb això: ""Prou especulació Vallcarca per a les veïnes""
Construïm un barri popular!… "
947,"es","?RT @diba: Busques feina a l’Administració pública? El Cercador d'Informació i Documentació Oficials (CIDO) t’ajuda #DibaOberta https://t.co…"
948,"es","?RT @diba: Busques feina a l’Administració pública? El Cercador d'Informació i Documentació Oficials (CIDO) t’ajuda #DibaOberta https://t.co…"
949,"es","?RT @diba: Nova edició tallers 'Cuina sense pares' per promoure alimentació saludable entre els joves. Sol·licita'ls ?????? https://t.co/L4f…"
950,"es","?RT @diba: Nova edició tallers 'Cuina sense pares' per promoure alimentació saludable entre els joves. Sol·licita'ls ?????? https://t.co/L4f…"
951,"es","?@raulromeva @Marta_catalonia ...Mira-Sol independent!!...#SantCugat"
952,"es","?RT @CUPHortaGuinard: Prou col·lapse a urgències! Fem fora la privada de la pública! 
Avui, a les 19 h, xerrada al Carmel.:… "
953,"es","?RT @Ed_Aldarull: Gent! Necessitem ajuda amb la difusió de la Kafeta Rockera de demà. Som una mica despistats. cc/ @AsLLibVallcarca… "
954,"es","?RT @DolorsBoatella: #DiaDelPuntVolat https://t.co/repuNboHwK"
955,"es","?La Diputació de Barcelona destinarà 773.000 euros en el manteniment de camins al Maresme https://t.co/cKbxAKJn42"
956,"es","?RT @CUPHortaGuinard: Prou col·lapse a urgències! Fem fora la privada de la pública! 
Avui, a les 19 h, xerrada al Carmel.:… "
957,"es","?@DolorsBoatella Juanolasaurus? =)"
958,"es","?RT @seorafranquista: ¡ESE NO ES! https://t.co/A6Zmz0FLuG"
959,"es","?RT @EscolaXarxa: Gràcies a la @diba per donar-nos l'oportunitat de gaudir d'aquests tallers. https://t.co/bU8lHpAnRi"
960,"es","?RT @EscolaXarxa: Gràcies a la @diba per donar-nos l'oportunitat de gaudir d'aquests tallers. https://t.co/bU8lHpAnRi"
961,"es","?RT @DolorsBoatella: Estic fractal. https://t.co/f2xDqokNwL"
962,"es","?RT @CUPHortaGuinard: Prou col·lapse a urgències! Fem fora la privada de la pública! 
Avui, a les 19 h, xerrada al Carmel.:… "
963,"es","?RT @AmputatsStJordi: 1a Trobada Institucional de la nostra presidenta @martacanas amb la presidenta de la @diba @merceconesa per treballar…"
964,"es","?RT @AmputatsStJordi: 1a Trobada Institucional de la nostra presidenta @martacanas amb la presidenta de la @diba @merceconesa per treballar…"
965,"es","?RT @AmputatsStJordi: @diba @martacanas @mconesapages Gracies per la rectificació, salutacions"
966,"es","?RT @AmputatsStJordi: @diba @martacanas @mconesapages Gracies per la rectificació, salutacions"
967,"es","?RT @AmputatsStJordi: @diba @martacanas @mconesapages Gracies per la rectificació, salutacions"
968,"es","?RT @la_tarda: Aquesta nit, #FamíliesiEscola a @laxarxatv L'educació fàcil. @CanalTerrassa @diba @FAPAESCATALUNYA https://t.co/1JGZ6K5l0t ht…"
969,"es","?RT @la_tarda: Aquesta nit, #FamíliesiEscola a @laxarxatv L'educació fàcil. @CanalTerrassa @diba @FAPAESCATALUNYA https://t.co/1JGZ6K5l0t ht…"
970,"es","?RT @governdigital: @msanroma @jordiPuignero @andreufrancisco @xavforcadell Adrià Comella https://t.co/tIy0AgyMLA"
971,"es","?@DolorsBoatella @iescolar ...no és plagi , ho juro...https://t.co/RO5fum5DzC"
972,"es","?.@Anonima_Clot els dijous és el dia d'@Arran_jovent als @CasalsiAteneus ? #femCasal #femBarri #femXarxa https://t.co/PUsG2Ll3IV"
973,"es","?RT @la_tarda: Aquesta nit, #FamíliesiEscola a @laxarxatv L'educació fàcil. @CanalTerrassa @diba @FAPAESCATALUNYA https://t.co/1JGZ6K5l0t ht…"
974,"es","?RT @la_tarda: Aquesta nit, #FamíliesiEscola a @laxarxatv L'educació fàcil. @CanalTerrassa @diba @FAPAESCATALUNYA https://t.co/1JGZ6K5l0t ht…"
975,"es","?RT @diba: Fem #prevenciódrogues a #Begues amb l'exposició #ControlesDiba, fins al 14/02 https://t.co/8vaaOVLfzO https://t.co/o6RGLhqgMw"
976,"es","?RT @diba: Fem #prevenciódrogues a #Begues amb l'exposició #ControlesDiba, fins al 14/02 https://t.co/8vaaOVLfzO https://t.co/o6RGLhqgMw"
977,"es","?RT @Octubre_P9: .@Anonima_Clot els dijous és el dia d'@Arran_jovent als @CasalsiAteneus ? #femCasal #femBarri #femXarxa https://t.co/PUsG2L…"
978,"es","?RT @bfuste: Avui s'ha aprovat al Congrés la tramitació de la ILP sobre la #rendamínima. És un bon moment per llegir el @lsanzo… "
979,"es","?RT @La_Directa: Saturació de les urgències sota l'efecte de les retallades #SanitatPublica https://t.co/0kSK17lppi … Per… "
980,"es","?RT @CGTCatalunya: La lluita es construeix també debatint. Ara mateix als locals de @CGTBarcelona parlem de con defensar ""allò que és… "
981,"es","?RT @CGTReus: La @CGTEnsenyament davant de l’acord entre UGT, CCOO, USTEC i el Departament d’Ensenyament.
https://t.co/ADKqEuxAbY"
982,"es","?RT @AsLLibVallcarca: Avui #Vallcarca s'ha despertat amb això: ""Prou especulació Vallcarca per a les veïnes""
Construïm un barri popular!… "
983,"es","?RT @Soniapex: Avui a #jornades #bonespràctiques @diba explicant projecte #bebeteca de l'EB #Arraona @sbdeducacio @Gedi_sccl https://t.co/1P…"
984,"es","?RT @Soniapex: Avui a #jornades #bonespràctiques @diba explicant projecte #bebeteca de l'EB #Arraona @sbdeducacio @Gedi_sccl https://t.co/1P…"
985,"es","?RT @Mareaturquesa: @CGTEnsenyament  @LaFrontissa1 @AccioSocialCGT  @AsLLibVallcarca  @15M2_0  @Luchamosporello  @iaioflautas_Trs… "
986,"es","?https://t.co/8bcxmXBANi"
987,"es","?https://t.co/K54Gsua020"
988,"es","?RT @diba: Inaugurem l'exposició ""Consum, com som?"" a #LesFranquesesDelVallès per difondre els drets de les persones consumidores #ConsumDib…"
989,"es","?RT @diba: Inaugurem l'exposició ""Consum, com som?"" a #LesFranquesesDelVallès per difondre els drets de les persones consumidores #ConsumDib…"
990,"es","?RT @Begonya: Allò a què dediquem temps escolar simbolitza pels joves allò que els adults creiem que és important. Elliot Eisner @diba @educ…"
991,"es","?RT @Begonya: Allò a què dediquem temps escolar simbolitza pels joves allò que els adults creiem que és important. Elliot Eisner @diba @educ…"
992,"es","?RT @diba: Inaugurem l'exposició ""Consum, com som?"" a #LesFranquesesDelVallès per difondre els drets de les persones consumidores #ConsumDib…"
993,"es","?RT @diba: Inaugurem l'exposició ""Consum, com som?"" a #LesFranquesesDelVallès per difondre els drets de les persones consumidores #ConsumDib…"
994,"es","?#workinprogress a Súria // oriolpalou , el #mcgyver de les estructures // @diba #suria https://t.co/j85nWTOY7U"
995,"es","?#workinprogress a Súria // oriolpalou , el #mcgyver de les estructures // @diba #suria https://t.co/j85nWTOY7U"
996,"es","?RT @robotronk1: Las caras de Winona Ryder tienen una explicación... https://t.co/Smb8VHCQ41"
997,"es","?@robotronk1 ni caso, se me ha ido la pinza =)"
998,"es","?RT @AmputatsStJordi: 1a Trobada Institucional de la nostra presidenta @martacanas amb la presidenta de la @diba @merceconesa per treballar…"
